year,state,value
1994,Nevada,0.0624
1994,New Hampshire,0.045
1994,New Jersey,0.0686
1994,New Mexico,0.0651
1994,New York,0.0693
1994,North Carolina,0.0441
1994,North Dakota,0.0371
1994,Ohio,0.0563
1994,Oklahoma,0.053
1994,Oregon,0.0527
1994,Pennsylvania,0.0631
1994,Rhode Island,0.0668
1994,South Carolina,0.0616
1994,South Dakota,0.0325
1994,Tennessee,0.048
1994,Texas,0.0657
1994,Utah,0.0374
1994,Vermont,0.044
1994,Virginia,0.0476
1994,Washington,0.0634
1994,West Virginia,0.088
1994,Wisconsin,0.0427
1994,Wyoming,0.049
1995,Alabama,0.0585
1995,Alaska,0.0732
1995,Arizona,0.0534
1995,Arkansas,0.0487
1995,California,0.079
1995,Colorado,0.0401
1995,Connecticut,0.053
1995,Delaware,0.0439
1995,Florida,0.056
1995,Georgia,0.0475
1995,Hawaiʻi,0.055
1995,Idaho,0.0547
1995,Illinois,0.052
1995,Indiana,0.044
1995,Iowa,0.0351
1995,Kansas,0.0433
1995,Kentucky,0.0539
1995,Louisiana,0.0685
1995,Maine,0.0587
1995,Maryland,0.0497
1995,Massachusetts,0.0546
1995,Michigan,0.0532
1995,Minnesota,0.0366
1995,Mississippi,0.0618
1995,Missouri,0.0483
1995,Montana,0.0571
1995,Nebraska,0.0263
1995,Nevada,0.0557
1995,New Hampshire,0.0382
1995,New Jersey,0.0641
1995,New Mexico,0.0663
1995,New York,0.0632
1995,North Carolina,0.0437
1995,North Dakota,0.0332
1995,Ohio,0.0486
1995,Oklahoma,0.0448
1995,Oregon,0.0477
1995,Pennsylvania,0.0592
1995,Rhode Island,0.063
1995,South Carolina,0.0511
1995,South Dakota,0.0318
1995,Tennessee,0.0512
1995,Texas,0.0612
1995,Utah,0.0344
1995,Vermont,0.0418
1995,Virginia,0.0442
1995,Washington,0.0621
1995,West Virginia,0.0798
1995,Wisconsin,0.0372
1995,Wyoming,0.0477
1996,Alabama,0.0519
1996,Alaska,0.0746
1996,Arizona,0.0548
1996,Arkansas,0.0517
1996,California,0.0734
1996,Colorado,0.0417
1996,Connecticut,0.0523
1996,Delaware,0.0522
1996,Florida,0.0529
1996,Georgia,0.0463
1996,Hawaiʻi,0.0589
1996,Idaho,0.054
1996,Illinois,0.0529
1996,Indiana,0.0394
1996,Iowa,0.0358
1996,Kansas,0.0425
1996,Kentucky,0.0538
1996,Louisiana,0.0643
1996,Maine,0.0532
1996,Maryland,0.0494
1996,Massachusetts,0.0462
1996,Michigan,0.0491
1996,Minnesota,0.0385
1996,Mississippi,0.0599
1996,Missouri,0.0473
1996,Montana,0.0553
1996,Nebraska,0.027
1996,Nevada,0.0508
1996,New Hampshire,0.0374
1996,New Jersey,0.0611
1996,New Mexico,0.0752
1996,New York,0.0624
1996,North Carolina,0.0434
1996,North Dakota,0.0314
1996,Ohio,0.05
1996,Oklahoma,0.0401
1996,Oregon,0.0556
1996,Pennsylvania,0.055
1996,Rhode Island,0.0518
1996,South Carolina,0.0568
1996,South Dakota,0.0327
1996,Tennessee,0.052
1996,Texas,0.0575
1996,Utah,0.0337
1996,Vermont,0.042
1996,Virginia,0.0422
1996,Washington,0.0589
