year,state,value
2018,Colorado,0.4168
2018,Connecticut,0.3959
2018,Delaware,0.3134
2018,Florida,0.3037
2018,Georgia,0.3187
2018,Hawaiʻi,0.3351
2018,Idaho,0.2765
2018,Illinois,0.3506
2018,Indiana,0.2711
2018,Iowa,0.2901
2018,Kansas,0.338
2018,Kentucky,0.248
2018,Louisiana,0.2427
2018,Maine,0.3153
2018,Maryland,0.4081
2018,Massachusetts,0.4453
2018,Michigan,0.2958
2018,Minnesota,0.367
2018,Mississippi,0.232
2018,Missouri,0.2955
2018,Montana,0.3172
2018,Nebraska,0.3243
2018,Nevada,0.2489
2018,New Hampshire,0.3684
2018,New Jersey,0.408
2018,New Mexico,0.2765
2018,New York,0.3724
2018,North Carolina,0.3192
2018,North Dakota,0.2968
2018,Ohio,0.2897
2018,Oklahoma,0.2562
2018,Oregon,0.3396
2018,Pennsylvania,0.3182
2018,Rhode Island,0.3438
2018,South Carolina,0.2833
2018,South Dakota,0.2924
2018,Tennessee,0.2748
2018,Texas,0.3031
2018,Utah,0.3485
2018,Vermont,0.3871
2018,Virginia,0.3934
2018,Washington,0.3668
2018,West Virginia,0.2132
2018,Wisconsin,0.3001
2018,Wyoming,0.2686
2019,Alabama,0.2635
2019,Alaska,0.3019
2019,Arizona,0.3018
2019,Arkansas,0.2334
2019,California,0.35
2019,Colorado,0.4266
2019,Connecticut,0.3984
2019,Delaware,0.332
2019,Florida,0.307
2019,Georgia,0.3251
2019,Hawaiʻi,0.3363
2019,Idaho,0.2875
2019,Illinois,0.3576
2019,Indiana,0.2694
2019,Iowa,0.2931
2019,Kansas,0.3402
2019,Kentucky,0.2513
2019,Louisiana,0.2498
2019,Maine,0.3319
2019,Maryland,0.4088
2019,Massachusetts,0.4498
2019,Michigan,0.3003
2019,Minnesota,0.3725
2019,Mississippi,0.2231
2019,Missouri,0.3022
2019,Montana,0.3358
2019,Nebraska,0.3323
2019,Nevada,0.2569
2019,New Hampshire,0.3758
2019,New Jersey,0.4122
2019,New Mexico,0.2767
2019,New York,0.3781
2019,North Carolina,0.323
2019,North Dakota,0.3041
2019,Ohio,0.2928
2019,Oklahoma,0.2621
2019,Oregon,0.3455
2019,Pennsylvania,0.3231
2019,Rhode Island,0.3484
2019,South Carolina,0.296
2019,South Dakota,0.2972
2019,Tennessee,0.2872
2019,Texas,0.3077
2019,Utah,0.3477
2019,Vermont,0.3866
2019,Virginia,0.3959
2019,Washington,0.3697
2019,West Virginia,0.2105
2019,Wisconsin,0.3134
2019,Wyoming,0.2913
2021,Alabama,0.2743
2021,Alaska,0.3279
2021,Arizona,0.3243
