year,state,value
1967,Wisconsin,2161.8
1967,Wyoming,2318.7
1968,Alabama,1766.6
1968,Alaska,3145.5
1968,Arizona,4610.8
1968,Arkansas,1741.8
1968,California,5298.2
1968,Colorado,3599.6
1968,Connecticut,2761.1
1968,Delaware,2924.3
1968,Florida,4045.4
1968,Georgia,1940.3
1968,Hawaiʻi,4353.2
1968,Idaho,2047.9
1968,Illinois,2829.8
1968,Indiana,2718.4
1968,Iowa,2075.2
1968,Kansas,2573.3
1968,Kentucky,1826.4
1968,Louisiana,2192.7
1968,Maine,1617.5
1968,Maryland,3956.8
1968,Massachusetts,2903.9
1968,Michigan,3743.9
1968,Minnesota,2823.1
1968,Mississippi,942.2
1968,Missouri,3255.3
1968,Montana,2454
1968,Nebraska,2261.7
1968,Nevada,4183.7
1968,New Hampshire,1258.1
1968,New Jersey,3018.2
1968,New Mexico,3546.5
1968,New York,4035.4
1968,North Carolina,1655.9
1968,North Dakota,1377.4
1968,Ohio,2580.5
1968,Oklahoma,2443.7
1968,Oregon,3537
1968,Pennsylvania,1760.2
1968,Rhode Island,3748.2
1968,South Carolina,1958.2
1968,South Dakota,1667.4
1968,Tennessee,1954.2
1968,Texas,3208.1
1968,Utah,3465.8
1968,Vermont,1175.4
1968,Virginia,2608.7
1968,Washington,3752.2
1968,West Virginia,1056.5
1968,Wisconsin,2305.6
1968,Wyoming,2461.6
1969,Alabama,1876.2
1969,Alaska,3658.9
1969,Arizona,4885.4
1969,Arkansas,1968.5
1969,California,5637.4
1969,Colorado,4199.4
1969,Connecticut,3078.3
1969,Delaware,3207.6
1969,Florida,4279.7
1969,Georgia,2157.4
1969,Hawaiʻi,4446.7
1969,Idaho,2616
1969,Illinois,3020
1969,Indiana,2891.2
1969,Iowa,2183.5
1969,Kansas,2971.2
1969,Kentucky,1987.1
1969,Louisiana,2391.8
1969,Maine,1866.3
1969,Maryland,3928
1969,Massachusetts,3290.7
1969,Michigan,4301.7
1969,Minnesota,2934.7
1969,Mississippi,952.6
1969,Missouri,3786.6
1969,Montana,2591.4
1969,Nebraska,2292.4
1969,Nevada,4786.4
1969,New Hampshire,1465.3
1969,New Jersey,2989.7
1969,New Mexico,4222.6
1969,New York,3991.8
1969,North Carolina,1903.6
1969,North Dakota,1450.1
1969,Ohio,2886.1
1969,Oklahoma,2431.6
1969,Oregon,3987
1969,Pennsylvania,1823.9
1969,Rhode Island,3953.8
1969,South Carolina,2311.6
1969,South Dakota,1754.5
1969,Tennessee,1972.4
1969,Texas,3639.4
1969,Utah,3888.2
1969,Vermont,1518
1969,Virginia,2741.8
1969,Washington,4393.5
1969,West Virginia,1007.7
1969,Wisconsin,2407.5
1969,Wyoming,2612.2
1970,Alabama,2183.8
1970,Alaska,3523.8
1970,Arizona,5543.9
1970,Arkansas,2198.8
1970,California,5864.3
1970,Colorado,4961.4
1970,Connecticut,3319
1970,Delaware,3935.6
1970,Florida,4819
1970,Georgia,2577.1
1970,Hawaiʻi,5143.3
1970,Idaho,3031.5
1970,Illinois,3311.6
1970,Indiana,3250.3
1970,Iowa,2425.8
1970,Kansas,3440.8
1970,Kentucky,2261.8
1970,Louisiana,2902.5
1970,Maine,1970.7
1970,Maryland,4016.1
1970,Massachusetts,3543.4
1970,Michigan,4931.8
1970,Minnesota,3048.9
1970,Mississippi,1123.1
1970,Missouri,3748.8
1970,Montana,2771.4
1970,Nebraska,2368.9
1970,Nevada,5365.2
1970,New Hampshire,1666.2
1970,New Jersey,3288.2
1970,New Mexico,4131.6
1970,New York,4286.3
1970,North Carolina,2272.5
1970,North Dakota,1672.3
1970,Ohio,3290.1
1970,Oklahoma,2774.4
1970,Oregon,4431.3
1970,Pennsylvania,1965.6
1970,Rhode Island,4064.1
1970,South Carolina,2772
1970,South Dakota,1961.1
1970,Tennessee,2120.7
1970,Texas,3808.1
1970,Utah,4063.9
1970,Vermont,1823.1
1970,Virginia,3363.4
1970,Washington,4659.7
1970,West Virginia,1254.8
1970,Wisconsin,2616.2
1970,Wyoming,2859.1
1971,Alabama,2187
1971,Alaska,3809.3
1971,Arizona,5540.9
1971,Arkansas,2087.5
1971,California,6171.5
1971,Colorado,5143.3
1971,Connecticut,3452.5
1971,Delaware,4645.9
1971,Florida,5125.2
1971,Georgia,2707
1971,Hawaiʻi,5226.9
1971,Idaho,3382.2
1971,Illinois,3408.1
1971,Indiana,3275.7
1971,Iowa,2526.6
1971,Kansas,3280.7
1971,Kentucky,2246.6
1971,Louisiana,3043
1971,Maine,2226.2
1971,Maryland,4177.8
1971,Massachusetts,4081.5
1971,Michigan,5140.6
1971,Minnesota,3382.5
1971,Mississippi,1324.2
1971,Missouri,3659
1971,Montana,3046.8
1971,Nebraska,2383.1
1971,Nevada,5089.3
1971,New Hampshire,1997.1
