year,state,value
2017,Iowa,52544
2017,Kansas,52848
2017,Kentucky,45005
2017,Louisiana,47192
2017,Maine,47164
2017,Maryland,54690
2017,Massachusetts,61657
2017,Michigan,48928
2017,Minnesota,55771
2017,Mississippi,41790
2017,Missouri,48930
2017,Montana,48274
2017,Nebraska,55285
2017,Nevada,47170
2017,New Hampshire,54844
2017,New Jersey,56587
2017,New Mexico,41044
2017,New York,56690
2017,North Carolina,47646
2017,North Dakota,58594
2017,Ohio,50280
2017,Oklahoma,48389
2017,Oregon,46985
2017,Pennsylvania,52479
2017,Rhode Island,49346
2017,South Carolina,45761
2017,South Dakota,56779
2017,Tennessee,47841
2017,Texas,49918
2017,Utah,43690
2017,Vermont,49958
2017,Virginia,53847
2017,Washington,53192
2017,West Virginia,43761
2017,Wisconsin,51773
2017,Wyoming,58171
2018,Alabama,46440
2018,Alaska,55403
2018,Arizona,45675
2018,Arkansas,48487
2018,California,53523
2018,Colorado,56590
2018,Connecticut,68121
2018,Delaware,52109
2018,Florida,49935
2018,Georgia,48278
2018,Hawaiʻi,45636
2018,Idaho,46299
2018,Illinois,54837
2018,Indiana,49260
2018,Iowa,52172
2018,Kansas,53415
2018,Kentucky,45925
2018,Louisiana,49191
2018,Maine,47996
2018,Maryland,55341
2018,Massachusetts,63248
2018,Michigan,48921
2018,Minnesota,55408
2018,Mississippi,42881
2018,Missouri,49929
2018,Montana,50168
2018,Nebraska,54996
2018,Nevada,50297
2018,New Hampshire,57215
2018,New Jersey,56782
2018,New Mexico,43899
2018,New York,57594
2018,North Carolina,48676
2018,North Dakota,59425
2018,Ohio,50500
2018,Oklahoma,50420
2018,Oregon,47109
2018,Pennsylvania,54492
2018,Rhode Island,50171
2018,South Carolina,46643
2018,South Dakota,55531
2018,Tennessee,50876
2018,Texas,51551
2018,Utah,46494
2018,Vermont,50654
2018,Virginia,54059
2018,Washington,54837
2018,West Virginia,45029
2018,Wisconsin,52759
2018,Wyoming,62928
2019,Alabama,47130
2019,Alaska,56834
2019,Arizona,47236
2019,Arkansas,48246
2019,California,55931
2019,Colorado,57869
2019,Connecticut,69091
2019,Delaware,52671
2019,Florida,52128
2019,Georgia,49762
2019,Hawaiʻi,46712
2019,Idaho,48040
2019,Illinois,56192
2019,Indiana,50329
2019,Iowa,52372
2019,Kansas,54437
2019,Kentucky,46956
2019,Louisiana,49920
2019,Maine,50601
2019,Maryland,56850
2019,Massachusetts,65383
2019,Michigan,49306
2019,Minnesota,56749
2019,Mississippi,43785
2019,Missouri,50660
2019,Montana,50997
2019,Nebraska,55976
2019,Nevada,50866
2019,New Hampshire,59512
2019,New Jersey,58774
2019,New Mexico,45000
2019,New York,58786
2019,North Carolina,50966
2019,North Dakota,58846
2019,Ohio,51249
2019,Oklahoma,52199
2019,Oregon,48660
2019,Pennsylvania,55458
2019,Rhode Island,52109
2019,South Carolina,48823
2019,South Dakota,57354
2019,Tennessee,51865
2019,Texas,52343
2019,Utah,47937
2019,Vermont,52744
2019,Virginia,56459
2019,Washington,56862
2019,West Virginia,46597
2019,Wisconsin,53652
2019,Wyoming,63616
2020,Alabama,50186
2020,Alaska,58522
2020,Arizona,50292
2020,Arkansas,51212
2020,California,59993
2020,Colorado,59735
2020,Connecticut,70018
2020,Delaware,54952
2020,Florida,53897
2020,Georgia,52219
2020,Hawaiʻi,48228
2020,Idaho,52336
2020,Illinois,58809
2020,Indiana,54055
2020,Iowa,55696
2020,Kansas,57358
2020,Kentucky,50641
2020,Louisiana,52747
2020,Maine,53173
2020,Maryland,58410
2020,Massachusetts,68048
2020,Michigan,53586
2020,Minnesota,60139
2020,Mississippi,47533
2020,Missouri,54269
2020,Montana,55801
2020,Nebraska,58746
2020,Nevada,53903
2020,New Hampshire,61489
2020,New Jersey,60953
2020,New Mexico,48584
2020,New York,61253
2020,North Carolina,54346
2020,North Dakota,63073
2020,Ohio,55074
2020,Oklahoma,53434
2020,Oregon,52577
2020,Pennsylvania,59098
2020,Rhode Island,55800
2020,South Carolina,51406
2020,South Dakota,62511
2020,Tennessee,55023
2020,Texas,53181
2020,Utah,52058
2020,Vermont,54552
2020,Virginia,58286
2020,Washington,60102
2020,West Virginia,49252
2020,Wisconsin,57378
2020,Wyoming,67906
2021,Alabama,52875
2021,Alaska,57677
2021,Arizona,54424
2021,Arkansas,55184
2021,California,63373
2021,Colorado,64359
2021,Connecticut,73422
2021,Delaware,56509
2021,Florida,56789
2021,Georgia,54051
2021,Hawaiʻi,50046
2021,Idaho,55840
2021,Illinois,60683
2021,Indiana,56986
2021,Iowa,59666
2021,Kansas,59652
2021,Kentucky,53512
2021,Louisiana,55469
2021,Maine,56096
2021,Maryland,59999
2021,Massachusetts,72466
2021,Michigan,55679
2021,Minnesota,63244
2021,Mississippi,50167
2021,Missouri,56869
2021,Montana,59635
2021,Nebraska,63655
2021,Nevada,58852
2021,New Hampshire,66325
2021,New Jersey,64279
2021,New Mexico,52110
2021,New York,64085
2021,North Carolina,56146
2021,North Dakota,66878
2021,Ohio,57339
2021,Oklahoma,55838
2021,Oregon,55852
2021,Pennsylvania,61217
2021,Rhode Island,56786
2021,South Carolina,52444
2021,South Dakota,68551
2021,Tennessee,58589
2021,Texas,56442
2021,Utah,56766
2021,Vermont,56938
2021,Virginia,60423
2021,Washington,62496
2021,West Virginia,49425
2021,Wisconsin,59816
2021,Wyoming,71860
2022,Alabama,50649
2022,Alaska,58413
2022,Arizona,50935
2022,Arkansas,53291
2022,California,59126
2022,Colorado,64668
2022,Connecticut,69250
2022,Delaware,56371
2022,Florida,55163
2022,Georgia,51732
2022,Hawaiʻi,49022
2022,Idaho,53576
2022,Illinois,57980
2022,Indiana,55069
2022,Iowa,59743
2022,Kansas,59546
2022,Kentucky,50765
2022,Louisiana,52781
2022,Maine,52743
2022,Maryland,58193
2022,Massachusetts,67331
2022,Michigan,53454
2022,Minnesota,61533
2022,Mississippi,46392
2022,Missouri,55467
2022,Montana,59372
2022,Nebraska,63701
2022,Nevada,56149
2022,New Hampshire,60234
2022,New Jersey,61405
2022,New Mexico,50375
2022,New York,62106
2022,North Carolina,54204
2022,North Dakota,69036
2022,Ohio,54882
2022,Oklahoma,56239
2022,Oregon,51501
2022,Pennsylvania,58304
2022,Rhode Island,53223
2022,South Carolina,50407
2022,South Dakota,68469
2022,Tennessee,55524
2022,Texas,56452
2022,Utah,55399
2022,Vermont,54437
2022,Virginia,58797
2022,Washington,59601
2022,West Virginia,48517
2022,Wisconsin,57706
2022,Wyoming,73081
2023,Alabama,50902
2023,Alaska,58204
2023,Arizona,51960
2023,Arkansas,54094
2023,California,60100
2023,Colorado,65363
2023,Connecticut,71915
2023,Delaware,54314
2023,Florida,56138
2023,Georgia,51643
2023,Hawaiʻi,50923
2023,Idaho,53302
2023,Illinois,60348
2023,Indiana,55353
2023,Iowa,58646
2023,Kansas,58664
2023,Kentucky,51428
2023,Louisiana,55235
2023,Maine,55480
2023,Maryland,59922
2023,Massachusetts,69372
2023,Michigan,53903
2023,Minnesota,61394
2023,Mississippi,47517
2023,Missouri,56912
2023,Montana,60386
2023,Nebraska,65780
2023,Nevada,56600
2023,New Hampshire,62459
2023,New Jersey,62191
2023,New Mexico,50620
2023,New York,63093
2023,North Carolina,54748
2023,North Dakota,67383
2023,Ohio,55789
2023,Oklahoma,56986
2023,Oregon,53455
2023,Pennsylvania,58027
2023,Rhode Island,55140
2023,South Carolina,51320
2023,South Dakota,69861
2023,Tennessee,57242
2023,Texas,57708
2023,Utah,55999
2023,Vermont,58061
2023,Virginia,60556
2023,Washington,62138
2023,West Virginia,49071
2023,Wisconsin,57791
2023,Wyoming,75323
2024,Alabama,52216
2024,Alaska,60272
2024,Arizona,52890
2024,Arkansas,55219
2024,California,63028
2024,Colorado,65223
2024,Connecticut,74254
2024,Delaware,55185
2024,Florida,57131
2024,Georgia,52952
2024,Hawaiʻi,52272
2024,Idaho,52816
2024,Illinois,60333
2024,Indiana,55562
2024,Iowa,60144
2024,Kansas,59172
2024,Kentucky,52290
2024,Louisiana,56789
2024,Maine,57480
2024,Maryland,61111
2024,Massachusetts,71629
2024,Michigan,53569
2024,Minnesota,62039
2024,Mississippi,48465
2024,Missouri,57850
2024,Montana,59203
2024,Nebraska,65297
2024,Nevada,56503
2024,New Hampshire,64632
2024,New Jersey,63142
2024,New Mexico,51121
2024,New York,64153
2024,North Carolina,56310
2024,North Dakota,65271
2024,Ohio,56232
2024,Oklahoma,58692
2024,Oregon,55451
2024,Pennsylvania,58620
2024,Rhode Island,55878
2024,South Carolina,52463
2024,South Dakota,69153
2024,Tennessee,58582
2024,Texas,58219
2024,Utah,55116
2024,Vermont,58893
2024,Virginia,61914
2024,Washington,64421
2024,West Virginia,50051
2024,Wisconsin,58273
2024,Wyoming,75501
