year,state,value
2015,Kentucky,277.95
2015,Louisiana,268.43
2015,Maine,284.88
2015,Maryland,283.15
2015,Massachusetts,296.91
2015,Michigan,278.17
2015,Minnesota,294.15
2015,Mississippi,270.58
2015,Missouri,280.82
2015,Montana,287.46
2015,Nebraska,286.5
2015,Nevada,275.17
2015,New Hampshire,294.41
2015,New Jersey,293.37
2015,New Mexico,270.9
2015,New York,280.09
2015,North Carolina,281.33
2015,North Dakota,288.24
2015,Ohio,285.06
2015,Oklahoma,274.59
2015,Oregon,282.81
2015,Pennsylvania,283.67
2015,Rhode Island,281.45
2015,South Carolina,275.83
2015,South Dakota,284.64
2015,Tennessee,278.2
2015,Texas,283.79
2015,Utah,286.12
2015,Vermont,290.36
2015,Virginia,287.71
2015,Washington,286.51
2015,West Virginia,271.45
2015,Wisconsin,289.08
2015,Wyoming,286.67
2017,Alabama,268.31
2017,Alaska,277.02
2017,Arizona,282.25
2017,Arkansas,273.76
2017,California,276.64
2017,Colorado,286.25
2017,Connecticut,284.14
2017,Delaware,278.02
2017,Florida,279.12
2017,Georgia,281.04
2017,Hawaiʻi,277.34
2017,Idaho,284.37
2017,Illinois,281.62
2017,Indiana,287.71
2017,Iowa,286.24
2017,Kansas,285.28
2017,Kentucky,277.71
2017,Louisiana,266.51
2017,Maine,284
2017,Maryland,280.91
2017,Massachusetts,297.04
2017,Michigan,279.51
2017,Minnesota,293.96
2017,Mississippi,270.91
2017,Missouri,280.6
2017,Montana,285.6
2017,Nebraska,288.41
2017,Nevada,275.37
2017,New Hampshire,293.29
2017,New Jersey,291.7
2017,New Mexico,269.37
2017,New York,281.69
2017,North Carolina,281.93
2017,North Dakota,288.17
2017,Ohio,287.71
2017,Oklahoma,274.69
2017,Oregon,282.17
2017,Pennsylvania,286.39
2017,Rhode Island,277.18
2017,South Carolina,274.67
2017,South Dakota,286.38
2017,Tennessee,278.78
2017,Texas,282.32
2017,Utah,286.82
2017,Vermont,287.62
2017,Virginia,290.08
2017,Washington,289.13
2017,West Virginia,273.42
2017,Wisconsin,288.14
2017,Wyoming,288.76
2019,Alabama,268.7
2019,Alaska,274.34
2019,Arizona,279.93
2019,Arkansas,274.36
2019,California,275.61
2019,Colorado,284.67
2019,Connecticut,286.16
2019,Delaware,276.7
2019,Florida,278.52
2019,Georgia,279.49
2019,Hawaiʻi,275.33
2019,Idaho,285.94
2019,Illinois,282.56
2019,Indiana,285.65
2019,Iowa,281.67
2019,Kansas,282.21
2019,Kentucky,278.1
2019,Louisiana,271.64
2019,Maine,282.37
2019,Maryland,280.15
2019,Massachusetts,294.47
2019,Michigan,280.28
2019,Minnesota,290.79
2019,Mississippi,273.73
2019,Missouri,280.76
2019,Montana,283.96
2019,Nebraska,285.01
2019,Nevada,273.79
2019,New Hampshire,287.22
2019,New Jersey,291.82
2019,New Mexico,268.77
2019,New York,280.41
2019,North Carolina,283.66
2019,North Dakota,285.56
2019,Ohio,285.71
2019,Oklahoma,276.47
2019,Oregon,279.5
2019,Pennsylvania,285.02
2019,Rhode Island,275.67
2019,South Carolina,276.35
2019,South Dakota,287.09
2019,Tennessee,280.08
2019,Texas,279.65
2019,Utah,284.93
2019,Vermont,286.6
2019,Virginia,287.06
2019,Washington,285.81
2019,West Virginia,272.35
2019,Wisconsin,288.66
2019,Wyoming,286.31
2022,Alabama,264.36
2022,Alaska,269.92
2022,Arizona,270.7
2022,Arkansas,266.88
2022,California,269.81
2022,Colorado,275.11
2022,Connecticut,276.49
2022,Delaware,264.25
2022,Florida,271.2
2022,Georgia,271.28
2022,Hawaiʻi,270.1
2022,Idaho,281.77
2022,Illinois,275.2
2022,Indiana,278.65
2022,Iowa,277.13
2022,Kansas,271.96
2022,Kentucky,269.41
2022,Louisiana,265.6
2022,Maine,272.54
2022,Maryland,268.7
2022,Massachusetts,283.59
2022,Michigan,272.55
2022,Minnesota,280.07
2022,Mississippi,265.57
2022,Missouri,272.15
2022,Montana,277.43
2022,Nebraska,279.38
2022,Nevada,269.22
2022,New Hampshire,278.58
2022,New Jersey,280.89
2022,New Mexico,258.98
2022,New York,274.27
2022,North Carolina,273.7
2022,North Dakota,278.4
2022,Ohio,276.06
2022,Oklahoma,263.9
2022,Oregon,270.28
2022,Pennsylvania,274.27
2022,Rhode Island,270.3
2022,South Carolina,269.02
2022,South Dakota,281.44
2022,Tennessee,271.98
2022,Texas,272.67
2022,Utah,282.21
2022,Vermont,276.46
2022,Virginia,279.17
2022,Washington,276.08
2022,West Virginia,260.39
2022,Wisconsin,281.14
2022,Wyoming,280.93
2024,Alabama,261.77
2024,Alaska,263.96
2024,Arizona,269.66
2024,Arkansas,266.19
2024,California,268.78
2024,Colorado,278.11
2024,Connecticut,276.67
2024,Delaware,263.06
2024,Florida,267.24
2024,Georgia,268.66
2024,Hawaiʻi,270.04
2024,Idaho,278.1
2024,Illinois,277.42
2024,Indiana,278.19
2024,Iowa,274.82
2024,Kansas,274.14
2024,Kentucky,270.81
2024,Louisiana,266.78
2024,Maine,272.62
2024,Maryland,268.21
2024,Massachusetts,283.47
2024,Michigan,269.98
2024,Minnesota,282.09
2024,Mississippi,269.06
2024,Missouri,270.36
2024,Montana,279.08
2024,Nebraska,279.88
2024,Nevada,265.18
2024,New Hampshire,279.74
2024,New Jersey,281.68
2024,New Mexico,256.21
2024,New York,270.85
2024,North Carolina,275.82
2024,North Dakota,279.77
2024,Ohio,278.81
2024,Oklahoma,264.45
2024,Oregon,267.94
2024,Pennsylvania,276.25
2024,Rhode Island,269.83
2024,South Carolina,268.01
2024,South Dakota,281.1
2024,Tennessee,275.98
2024,Texas,269.39
2024,Utah,281.79
2024,Vermont,275.62
2024,Virginia,274.99
2024,Washington,273.67
2024,West Virginia,260.77
2024,Wisconsin,282.65
2024,Wyoming,278.32
